i,split,status,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mutation_params,generation_strategy,timestamp,all_changes,any_changes,jaccards
4,"(None, 10, 0)",bad,"755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,1049,2021,2976,3366,935,1058","755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,1049,493,2976,3366,935,1058","sync_755,sync_87,sync_1008,sync_1842,sync_1191,sync_1725,sync_2014,sync_1251,sync_760,sync_1838,sync_606,sync_1716,sync_108,sync_1260,sync_1210,sync_1327,sync_1723,sync_565,sync_1064,sync_1724,sync_134,sync_1727,sync_967,sync_1134,sync_2017,sync_879,sync_955,sync_1656,sync_1185,sync_2783,sync_1715,sync_1190,sync_2165,sync_1837,sync_1054,sync_2959,sync_1720,sync_1030,sync_1096,sync_1990,sync_1243,sync_1979,sync_627,sync_2674,sync_1049,add_493,del_2021,sync_2976,sync_3366,sync_935,sync_1058",1,"(0, 14)","(0, 1, 14)",100.78,20.543,0.831,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",11.3,18.875444444444444,64.435
4,"(None, 1, 5)",bad,"755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,1049,2021,2976,3366,935,1058","755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,305,2021,2976,3366,935,1058","sync_755,sync_87,sync_1008,sync_1842,sync_1191,sync_1725,sync_2014,sync_1251,sync_760,sync_1838,sync_606,sync_1716,sync_108,sync_1260,sync_1210,sync_1327,sync_1723,sync_565,sync_1064,sync_1724,sync_134,sync_1727,sync_967,sync_1134,sync_2017,sync_879,sync_955,sync_1656,sync_1185,sync_2783,sync_1715,sync_1190,sync_2165,sync_1837,sync_1054,sync_2959,sync_1720,sync_1030,sync_1096,sync_1990,sync_1243,sync_1979,sync_627,sync_2674,add_305,del_1049,sync_2021,sync_2976,sync_3366,sync_935,sync_1058",1,"(0, 14)","(0, 14)",100.78,0.626,0.785,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",2.483,6.505,69.062
4,"(None, 5, 5)",bad,"755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,1049,2021,2976,3366,935,1058","755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,305,1243,1979,627,2674,2021,2976,3366,935,1058","sync_755,sync_87,sync_1008,sync_1842,sync_1191,sync_1725,sync_2014,sync_1251,sync_760,sync_1838,sync_606,sync_1716,sync_108,sync_1260,sync_1210,sync_1327,sync_1723,sync_565,sync_1064,sync_1724,sync_134,sync_1727,sync_967,sync_1134,sync_2017,sync_879,sync_955,sync_1656,sync_1185,sync_2783,sync_1715,sync_1190,sync_2165,sync_1837,sync_1054,sync_2959,sync_1720,sync_1030,sync_1096,sync_1990,add_305,sync_1243,sync_1979,sync_627,sync_2674,del_1049,sync_2021,sync_2976,sync_3366,sync_935,sync_1058",2,"(0, 14)","(0, 14)",100.78,24.158,0.875,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.7234,2.359,76.6666
4,"(None, 10, 5)",CounterfactualNotFound,"755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,1243,1979,627,2674,1049,2021,2976,3366,935,1058","755,87,1008,1842,1191,1725,2014,1251,760,1838,606,1716,108,1260,1210,1327,1723,565,1064,1724,134,1727,967,1134,2017,879,955,1656,1185,2783,1715,1190,2165,1837,1054,2959,1720,1030,1096,1990,305,1243,1979,627,2674,2021,2976,3366,935,1058","sync_755,sync_87,sync_1008,sync_1842,sync_1191,sync_1725,sync_2014,sync_1251,sync_760,sync_1838,sync_606,sync_1716,sync_108,sync_1260,sync_1210,sync_1327,sync_1723,sync_565,sync_1064,sync_1724,sync_134,sync_1727,sync_967,sync_1134,sync_2017,sync_879,sync_955,sync_1656,sync_1185,sync_2783,sync_1715,sync_1190,sync_2165,sync_1837,sync_1054,sync_2959,sync_1720,sync_1030,sync_1096,sync_1990,add_305,sync_1243,sync_1979,sync_627,sync_2674,del_1049,sync_2021,sync_2976,sync_3366,sync_935,sync_1058",2,"(0, 14)","(0, 14)",100.78,24.158,0.875,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.386,1.2902,81.9541
5,"(None, 1, 0)",good,"1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,2055","1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,49","sync_1346,sync_669,sync_648,sync_198,sync_1315,sync_1334,sync_423,sync_1342,sync_658,sync_1773,sync_1380,sync_1175,sync_1089,sync_908,sync_622,sync_2892,sync_3284,sync_2469,sync_2797,sync_811,sync_914,sync_576,sync_2885,sync_2147,sync_2609,sync_1834,sync_2828,sync_1383,sync_1181,sync_700,sync_2206,sync_182,sync_1771,sync_1318,sync_1867,sync_1092,sync_2115,sync_1608,sync_936,sync_1057,sync_1109,sync_2883,sync_1826,sync_2607,sync_1153,sync_1138,sync_1204,sync_2544,sync_2137,add_49,del_2055",1,"(3,)","(0, 16, 7)",100.103,0.99,1.489,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
5,"(None, 10, 0)",good,"1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,2055","1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,93,2137,2055","sync_1346,sync_669,sync_648,sync_198,sync_1315,sync_1334,sync_423,sync_1342,sync_658,sync_1773,sync_1380,sync_1175,sync_1089,sync_908,sync_622,sync_2892,sync_3284,sync_2469,sync_2797,sync_811,sync_914,sync_576,sync_2885,sync_2147,sync_2609,sync_1834,sync_2828,sync_1383,sync_1181,sync_700,sync_2206,sync_182,sync_1771,sync_1318,sync_1867,sync_1092,sync_2115,sync_1608,sync_936,sync_1057,sync_1109,sync_2883,sync_1826,sync_2607,sync_1153,sync_1138,sync_1204,add_93,del_2544,sync_2137,sync_2055",1,"(3,)","(7,)",100.103,88.809,1.36,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",18.767444444444443,18.767444444444443,69.27533333333334
5,"(None, 1, 5)",good,"1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,2055","1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1274,1138,1204,2544,2137,2055","sync_1346,sync_669,sync_648,sync_198,sync_1315,sync_1334,sync_423,sync_1342,sync_658,sync_1773,sync_1380,sync_1175,sync_1089,sync_908,sync_622,sync_2892,sync_3284,sync_2469,sync_2797,sync_811,sync_914,sync_576,sync_2885,sync_2147,sync_2609,sync_1834,sync_2828,sync_1383,sync_1181,sync_700,sync_2206,sync_182,sync_1771,sync_1318,sync_1867,sync_1092,sync_2115,sync_1608,sync_936,sync_1057,sync_1109,sync_2883,sync_1826,sync_2607,add_1274,del_1153,sync_1138,sync_1204,sync_2544,sync_2137,sync_2055",1,"(3,)","(0, 1, 5)",100.103,3.751,1.332,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",14.98,14.98,69.12
5,"(None, 5, 5)",bad,"1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,2055","1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,2387,2607,1153,1138,1204,2544,2137,2055","sync_1346,sync_669,sync_648,sync_198,sync_1315,sync_1334,sync_423,sync_1342,sync_658,sync_1773,sync_1380,sync_1175,sync_1089,sync_908,sync_622,sync_2892,sync_3284,sync_2469,sync_2797,sync_811,sync_914,sync_576,sync_2885,sync_2147,sync_2609,sync_1834,sync_2828,sync_1383,sync_1181,sync_700,sync_2206,sync_182,sync_1771,sync_1318,sync_1867,sync_1092,sync_2115,sync_1608,sync_936,sync_1057,sync_1109,sync_2883,add_2387,del_1826,sync_2607,sync_1153,sync_1138,sync_1204,sync_2544,sync_2137,sync_2055",1,"(3,)","(3,)",100.103,25.13,1.204,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",7.832600000000001,7.832600000000001,81.88700000000001
5,"(None, 10, 5)",bad,"1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,1826,2607,1153,1138,1204,2544,2137,2055","1346,669,648,198,1315,1334,423,1342,658,1773,1380,1175,1089,908,622,2892,3284,2469,2797,811,914,576,2885,2147,2609,1834,2828,1383,1181,700,2206,182,1771,1318,1867,1092,2115,1608,936,1057,1109,2883,2387,2607,1153,1138,1204,2544,2137,2055","sync_1346,sync_669,sync_648,sync_198,sync_1315,sync_1334,sync_423,sync_1342,sync_658,sync_1773,sync_1380,sync_1175,sync_1089,sync_908,sync_622,sync_2892,sync_3284,sync_2469,sync_2797,sync_811,sync_914,sync_576,sync_2885,sync_2147,sync_2609,sync_1834,sync_2828,sync_1383,sync_1181,sync_700,sync_2206,sync_182,sync_1771,sync_1318,sync_1867,sync_1092,sync_2115,sync_1608,sync_936,sync_1057,sync_1109,sync_2883,add_2387,del_1826,sync_2607,sync_1153,sync_1138,sync_1204,sync_2544,sync_2137,sync_2055",1,"(3,)","(3,)",100.103,66.423,1.244,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",4.2997,4.2997,88.4114
6,"(None, 1, 0)",bad,"3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,946","3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_3430,sync_1371,sync_658,sync_595,sync_24,sync_339,sync_1238,sync_2572,sync_1232,sync_560,sync_247,sync_1250,sync_744,sync_1451,sync_2233,sync_1241,sync_961,sync_122,sync_986,add_10,del_946",1,"(9, 12)","(9, 12)",96.391,0.877,1.448,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
6,"(None, 10, 0)",bad,"3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,946","3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,478,961,122,986,946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_3430,sync_1371,sync_658,sync_595,sync_24,sync_339,sync_1238,sync_2572,sync_1232,sync_560,sync_247,sync_1250,sync_744,sync_1451,sync_2233,add_478,del_1241,sync_961,sync_122,sync_986,sync_946",1,"(9, 12)","(9, 12)",96.391,47.98,1.456,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
6,"(None, 1, 5)",good,"3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,946","3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,480,1241,961,122,986,946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_3430,sync_1371,sync_658,sync_595,sync_24,sync_339,sync_1238,sync_2572,sync_1232,sync_560,sync_247,sync_1250,sync_744,sync_1451,add_480,del_2233,sync_1241,sync_961,sync_122,sync_986,sync_946",1,"(9, 12)","(9, 15, 5, 7)",96.391,10.515,1.326,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
6,"(None, 5, 5)",good,"3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,946","3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,480,1241,961,122,986,946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_3430,sync_1371,sync_658,sync_595,sync_24,sync_339,sync_1238,sync_2572,sync_1232,sync_560,sync_247,sync_1250,sync_744,sync_1451,add_480,del_2233,sync_1241,sync_961,sync_122,sync_986,sync_946",1,"(9, 12)","(9, 15, 5, 7)",96.391,56.066,1.348,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
6,"(None, 10, 5)",CounterfactualNotFound,"3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,2233,1241,961,122,986,946","3430,1371,658,595,24,339,1238,2572,1232,560,247,1250,744,1451,480,1241,961,122,986,946,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1","sync_3430,sync_1371,sync_658,sync_595,sync_24,sync_339,sync_1238,sync_2572,sync_1232,sync_560,sync_247,sync_1250,sync_744,sync_1451,add_480,del_2233,sync_1241,sync_961,sync_122,sync_986,sync_946",1,"(9, 12)","(9, 15, 5, 7)",96.391,56.066,1.348,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
7,"(None, 1, 0)",good,"1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,776","1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,598","sync_1003,sync_426,sync_920,sync_502,sync_2043,sync_312,sync_219,sync_930,sync_892,sync_45,sync_125,sync_128,sync_140,sync_210,sync_435,sync_670,sync_93,sync_49,sync_137,sync_216,sync_217,sync_1155,sync_65,sync_209,sync_1229,sync_200,sync_644,sync_214,sync_211,sync_712,sync_1081,sync_278,sync_58,sync_1476,sync_196,sync_152,sync_111,sync_588,sync_1836,sync_151,sync_161,sync_896,sync_114,sync_121,sync_80,sync_156,sync_190,sync_1482,sync_149,add_598,del_776",1,"(0, 1, 3, 13)","(3,)",98.09,3.746,1.284,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
7,"(None, 10, 0)",good,"1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,776","1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,598","sync_1003,sync_426,sync_920,sync_502,sync_2043,sync_312,sync_219,sync_930,sync_892,sync_45,sync_125,sync_128,sync_140,sync_210,sync_435,sync_670,sync_93,sync_49,sync_137,sync_216,sync_217,sync_1155,sync_65,sync_209,sync_1229,sync_200,sync_644,sync_214,sync_211,sync_712,sync_1081,sync_278,sync_58,sync_1476,sync_196,sync_152,sync_111,sync_588,sync_1836,sync_151,sync_161,sync_896,sync_114,sync_121,sync_80,sync_156,sync_190,sync_1482,sync_149,add_598,del_776",1,"(0, 1, 3, 13)","(3,)",98.09,31.015,1.278,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.7046666666666668,51.207,62.33533333333334
7,"(None, 1, 5)",CounterfactualNotFound,"1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,776","1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,598","sync_1003,sync_426,sync_920,sync_502,sync_2043,sync_312,sync_219,sync_930,sync_892,sync_45,sync_125,sync_128,sync_140,sync_210,sync_435,sync_670,sync_93,sync_49,sync_137,sync_216,sync_217,sync_1155,sync_65,sync_209,sync_1229,sync_200,sync_644,sync_214,sync_211,sync_712,sync_1081,sync_278,sync_58,sync_1476,sync_196,sync_152,sync_111,sync_588,sync_1836,sync_151,sync_161,sync_896,sync_114,sync_121,sync_80,sync_156,sync_190,sync_1482,sync_149,add_598,del_776",1,"(0, 1, 3, 13)","(3,)",98.09,31.015,1.278,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,53.225,59.779
7,"(None, 5, 5)",CounterfactualNotFound,"1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,776","1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,598","sync_1003,sync_426,sync_920,sync_502,sync_2043,sync_312,sync_219,sync_930,sync_892,sync_45,sync_125,sync_128,sync_140,sync_210,sync_435,sync_670,sync_93,sync_49,sync_137,sync_216,sync_217,sync_1155,sync_65,sync_209,sync_1229,sync_200,sync_644,sync_214,sync_211,sync_712,sync_1081,sync_278,sync_58,sync_1476,sync_196,sync_152,sync_111,sync_588,sync_1836,sync_151,sync_161,sync_896,sync_114,sync_121,sync_80,sync_156,sync_190,sync_1482,sync_149,add_598,del_776",1,"(0, 1, 3, 13)","(3,)",98.09,31.015,1.278,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,32.3508,75.5072
7,"(None, 10, 5)",CounterfactualNotFound,"1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,776","1003,426,920,502,2043,312,219,930,892,45,125,128,140,210,435,670,93,49,137,216,217,1155,65,209,1229,200,644,214,211,712,1081,278,58,1476,196,152,111,588,1836,151,161,896,114,121,80,156,190,1482,149,598","sync_1003,sync_426,sync_920,sync_502,sync_2043,sync_312,sync_219,sync_930,sync_892,sync_45,sync_125,sync_128,sync_140,sync_210,sync_435,sync_670,sync_93,sync_49,sync_137,sync_216,sync_217,sync_1155,sync_65,sync_209,sync_1229,sync_200,sync_644,sync_214,sync_211,sync_712,sync_1081,sync_278,sync_58,sync_1476,sync_196,sync_152,sync_111,sync_588,sync_1836,sync_151,sync_161,sync_896,sync_114,sync_121,sync_80,sync_156,sync_190,sync_1482,sync_149,add_598,del_776",1,"(0, 1, 3, 13)","(3,)",98.09,31.015,1.278,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",0.0,21.956799999999998,83.2887
8,"(None, 1, 0)",good,"1518,563,178,2270,601,634,200,618,724,1002,41,8,176,643,1664,184,757,1648,1299,742,421,798,720,418,727,1762,719,796,1372,1159,1127,213,210,1536,214,274,1501,869,595,947,1112,1131,1926,1977,9,633,610,47,683,1047","1518,563,178,2270,601,634,200,618,724,1002,41,8,176,643,1664,184,757,1648,1299,742,421,798,720,418,727,1762,719,796,1372,1159,1127,213,210,1536,214,274,1501,869,595,947,1112,1131,1926,1977,9,633,610,47,683,54","sync_1518,sync_563,sync_178,sync_2270,sync_601,sync_634,sync_200,sync_618,sync_724,sync_1002,sync_41,sync_8,sync_176,sync_643,sync_1664,sync_184,sync_757,sync_1648,sync_1299,sync_742,sync_421,sync_798,sync_720,sync_418,sync_727,sync_1762,sync_719,sync_796,sync_1372,sync_1159,sync_1127,sync_213,sync_210,sync_1536,sync_214,sync_274,sync_1501,sync_869,sync_595,sync_947,sync_1112,sync_1131,sync_1926,sync_1977,sync_9,sync_633,sync_610,sync_47,sync_683,add_54,del_1047",1,"(11, 2, 3)","(11, 13)",96.326,0.795,1.269,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",,,
8,"(None, 10, 0)",good,"1518,563,178,2270,601,634,200,618,724,1002,41,8,176,643,1664,184,757,1648,1299,742,421,798,720,418,727,1762,719,796,1372,1159,1127,213,210,1536,214,274,1501,869,595,947,1112,1131,1926,1977,9,633,610,47,683,1047","1518,563,178,2270,601,634,200,618,724,1002,41,8,176,643,1664,184,757,1648,1299,742,421,798,720,418,727,1762,719,796,1372,1159,1127,213,210,1536,214,274,1501,869,595,947,1112,1131,1926,1977,9,633,610,47,2968,1047","sync_1518,sync_563,sync_178,sync_2270,sync_601,sync_634,sync_200,sync_618,sync_724,sync_1002,sync_41,sync_8,sync_176,sync_643,sync_1664,sync_184,sync_757,sync_1648,sync_1299,sync_742,sync_421,sync_798,sync_720,sync_418,sync_727,sync_1762,sync_719,sync_796,sync_1372,sync_1159,sync_1127,sync_213,sync_210,sync_1536,sync_214,sync_274,sync_1501,sync_869,sync_595,sync_947,sync_1112,sync_1131,sync_1926,sync_1977,sync_9,sync_633,sync_610,sync_47,add_2968,del_683,sync_1047",1,"(11, 2, 3)","(10,)",96.326,52.187,1.181,False,True,BERT4Rec,ml-1m,2048,20,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",False,"(6, 6, 6)",genetic_categorized,"Mon, 09 Dec 2024 17:11:41",3.403777777777778,38.50955555555555,73.79188888888889
