i,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,use_cache,determinism,model,dataset,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,mutation_params,generation_strategy,jaccard_threshold,timestamp
17,"(None, 10, 0)",good,0.214,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,2","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,sync_2449,sync_1968,sync_1225,sync_889,sync_732,del_920,add_2",1,"[{0, 1, 5}, {10, 5, 15}, {0, 1, 3, 5}, {5, 15}, {5, 7}]","[{10, 12, 5, 15}, {0, 1, 12}, {10, 12, 15}, {10}, {15, 12, 5, 7}]",131.913,48.417,1.53,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
17,"(None, 1, 5)",bad,0.812,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,3172,1968,1225,889,732,920","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,add_3172,del_2449,sync_1968,sync_1225,sync_889,sync_732,sync_920",1,"[{0, 1, 5}, {10, 5, 15}, {0, 1, 3, 5}, {5, 15}, {5, 7}]","[{0, 1, 5}, {0, 1, 3, 5}, {10, 5, 15}, {5, 7}, {5, 15}]",131.913,0.677,1.436,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
17,"(None, 5, 5)",bad,0.812,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,3172,1968,1225,889,732,920","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,del_2449,add_3172,sync_1968,sync_1225,sync_889,sync_732,sync_920",1,"[{0, 1, 5}, {10, 5, 15}, {0, 1, 3, 5}, {5, 15}, {5, 7}]","[{0, 1, 5}, {0, 1, 3, 5}, {10, 5, 15}, {5, 7}, {5, 15}]",131.913,21.75,1.581,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
17,"(None, 10, 5)",bad,0.812,"155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,2449,1968,1225,889,732,920","155,556,1940,74,1716,1089,2655,1844,1251,1104,2320,2176,1073,1343,1103,2294,1064,1079,1727,930,879,1656,2174,2641,1351,1030,2295,2200,1095,1049,245,260,2781,256,983,58,243,60,337,922,1688,912,1108,2963,3172,1968,1225,889,732,920","sync_155,sync_556,sync_1940,sync_74,sync_1716,sync_1089,sync_2655,sync_1844,sync_1251,sync_1104,sync_2320,sync_2176,sync_1073,sync_1343,sync_1103,sync_2294,sync_1064,sync_1079,sync_1727,sync_930,sync_879,sync_1656,sync_2174,sync_2641,sync_1351,sync_1030,sync_2295,sync_2200,sync_1095,sync_1049,sync_245,sync_260,sync_2781,sync_256,sync_983,sync_58,sync_243,sync_60,sync_337,sync_922,sync_1688,sync_912,sync_1108,sync_2963,del_2449,add_3172,sync_1968,sync_1225,sync_889,sync_732,sync_920",1,"[{0, 1, 5}, {10, 5, 15}, {0, 1, 3, 5}, {5, 15}, {5, 7}]","[{0, 1, 5}, {0, 1, 3, 5}, {10, 5, 15}, {5, 7}, {5, 15}]",131.913,39.201,1.369,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
18,"(None, 1, 0)",bad,0.9,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,141,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,sync_219,sync_702,sync_45,sync_125,sync_133,add_141,del_114",1,"[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]","[{8, 3, 14, 7}, {0, 15}, {0, 14, 15}, {0, 1}, {0, 1, 7, 14, 16}]",130.383,1.231,1.453,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
18,"(None, 10, 0)",bad,0.975,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,1,133,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,sync_219,sync_702,sync_45,sync_125,add_1,sync_133,del_114",2,"[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]","[{0, 1, 7, 14, 16}, {0, 1}, {0, 14, 15}, {0, 15}, {0, 1}]",130.383,86.977,1.291,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
18,"(None, 1, 5)",bad,1.0,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,1514,702,45,125,133,114,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,add_1514,del_219,sync_702,sync_45,sync_125,sync_133,sync_114",1,"[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]","[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]",130.383,2.303,1.397,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
18,"(None, 5, 5)",bad,0.975,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,1514,731,1299,626,206,702,45,125,133,114,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,sync_1650,sync_1235,sync_53,sync_429,sync_548,add_1514,sync_731,sync_1299,sync_626,sync_206,del_219,sync_702,sync_45,sync_125,sync_133,sync_114",2,"[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]","[{0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 14, 15}, {0, 1, 7, 14, 16}]",130.383,44.4,1.381,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
18,"(None, 10, 5)",bad,0.975,"1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1650,1235,53,429,548,731,1299,626,206,219,702,45,125,133,114","1427,65,1139,2511,1186,796,245,52,51,49,41,93,337,14,16,58,42,715,756,1229,218,1116,85,23,187,178,274,211,20,184,1211,1332,1514,1650,1235,53,429,548,731,1299,626,206,702,45,125,133,114,-1,-1,-1","sync_1427,sync_65,sync_1139,sync_2511,sync_1186,sync_796,sync_245,sync_52,sync_51,sync_49,sync_41,sync_93,sync_337,sync_14,sync_16,sync_58,sync_42,sync_715,sync_756,sync_1229,sync_218,sync_1116,sync_85,sync_23,sync_187,sync_178,sync_274,sync_211,sync_20,sync_184,sync_1211,sync_1332,add_1514,sync_1650,sync_1235,sync_53,sync_429,sync_548,sync_731,sync_1299,sync_626,sync_206,del_219,sync_702,sync_45,sync_125,sync_133,sync_114",2,"[{0, 14, 15}, {0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 1, 7, 14, 16}]","[{0, 14, 15}, {0, 14, 15}, {0, 1, 13, 14, 16}, {0, 14, 15}, {0, 1, 7, 14, 16}]",130.383,84.934,1.326,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
19,"(None, 1, 0)",bad,0.828,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,2","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,sync_731,sync_1299,sync_184,sync_965,sync_27,sync_1006,sync_1059,sync_156,sync_433,sync_252,sync_161,sync_991,sync_897,sync_656,add_2,del_738",1,"[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 14, 15}]","[{12, 14, 15}, {3, 14}, {0, 14}, {0, 14, 15}, {0, 1, 3, 14}]",130.102,0.349,1.31,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
19,"(None, 10, 0)",bad,0.984,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,790,897,656","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,sync_731,sync_1299,sync_184,sync_965,sync_27,sync_1006,sync_1059,sync_156,sync_433,sync_252,sync_161,sync_991,add_790,sync_897,sync_656,del_738",2,"[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 14, 15}]","[{3, 14}, {0, 14}, {0, 1, 14}, {0, 14, 15}, {0, 1, 14}]",130.102,74.913,1.275,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
19,"(None, 1, 5)",bad,0.977,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,790,161,991,897,656,738","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,sync_731,sync_1299,sync_184,sync_965,sync_27,sync_1006,sync_1059,sync_156,sync_433,add_790,del_252,sync_161,sync_991,sync_897,sync_656,sync_738",1,"[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 14, 15}]","[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 8, 14}, {0, 1, 14}]",130.102,0.965,1.226,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
19,"(None, 5, 5)",bad,0.977,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,790,1006,1059,156,433,161,991,897,656,738","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,sync_731,sync_1299,sync_184,sync_965,sync_27,add_790,sync_1006,sync_1059,sync_156,sync_433,del_252,sync_161,sync_991,sync_897,sync_656,sync_738",2,"[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 14, 15}]","[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 8, 14}, {0, 1, 14}]",130.102,36.515,1.261,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
19,"(None, 10, 5)",bad,0.975,"391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,731,1299,184,965,27,1006,1059,156,433,252,161,991,897,656,738","391,127,1047,613,5,683,9,208,1048,8,1863,581,771,601,506,178,799,207,382,14,23,274,176,142,291,1345,1211,16,20,757,643,169,1314,815,1311,790,731,1299,184,965,27,1006,1059,156,433,161,991,897,656,738","sync_391,sync_127,sync_1047,sync_613,sync_5,sync_683,sync_9,sync_208,sync_1048,sync_8,sync_1863,sync_581,sync_771,sync_601,sync_506,sync_178,sync_799,sync_207,sync_382,sync_14,sync_23,sync_274,sync_176,sync_142,sync_291,sync_1345,sync_1211,sync_16,sync_20,sync_757,sync_643,sync_169,sync_1314,sync_815,sync_1311,add_790,sync_731,sync_1299,sync_184,sync_965,sync_27,sync_1006,sync_1059,sync_156,sync_433,del_252,sync_161,sync_991,sync_897,sync_656,sync_738",2,"[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 14, 15}]","[{3, 14}, {0, 14}, {0, 1, 14}, {0, 1, 14}, {0, 1, 8, 14}]",130.102,73.086,1.376,False,True,BERT4Rec,ml-1m,8192,25,0.2,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.2,0.2,"(2, 2, 2)",genetic_categorized,0.7,"Wed, 18 Dec 2024 10:09:29"
