i,gen_strategy,gen_error,gen_source,gen_aligned,gen_alignment,gen_cost,gen_gt,gen_aligned_gt,gen_dataset_time,gen_good_points_percentage,gen_bad_points_percentage,gen_good_points_edit_distance,gen_bad_points_edit_distance,gen_aligned_gt@1,gen_gt@1,gen_target_y@1,gen_score@1,gen_source_score@1,gen_aligned_gt@5,gen_gt@5,gen_target_y@5,gen_score@5,gen_source_score@5,gen_aligned_gt@10,gen_gt@10,gen_target_y@10,gen_score@10,gen_source_score@10,gen_aligned_gt@20,gen_gt@20,gen_target_y@20,gen_score@20,gen_source_score@20,split,status,score,source,aligned,alignment,cost,gt,aligned_gt,dataset_time,align_time,automata_learning_time,aligned_gt@1,gt@1,preds_gt@1,score@1,aligned_gt@5,gt@5,preds_gt@5,score@5,aligned_gt@10,gt@10,preds_gt@10,score@10,aligned_gt@20,gt@20,preds_gt@20,score@20,determinism,model,dataset,target_cat,pop_size,generations,halloffame_ratio,fitness_alpha,allowed_mutations,include_sink,mut_prob,crossover_prob,genetic_topk,mutation_params,generation_strategy,ignore_genetic_split,jaccard_threshold,timestamp,error
22,targeted_uncategorized,None,"113,1144,222,221,338,343,352,163,155,245,395,192,568,325,48,322,58,85,727,111,2,1244,732,805,167,330,212,853,102,348,776,53,492,365,694,405,73,105,669,140,270,86,266,312,489,865,131,185,262,116","113,1144,222,221,338,343,352,163,155,245,395,192,568,325,48,322,58,85,727,111,2,1244,732,805,167,330,212,853,102,348,776,53,492,365,694,405,73,105,669,140,270,86,266,312,489,865,131,185,262,1591",None,1,None,None,208.583,None,None,None,None,411,116,411,1,0,"411,1328,227,849,734","116,720,5,185,131","411,411,411,411,411",1.0,0.0,"411,1328,227,849,734,358,1015,977,29,356","116,720,5,185,131,512,326,262,752,140","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1328,227,849,734,358,1015,977,29,356,555,383,176,1075,141,601,648,569,466,17","116,720,5,185,131,512,326,262,752,140,2,270,716,961,281,405,492,891,667,882","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"113,1144,222,221,338,343,352,163,155,245,395,192,568,325,48,322,58,85,727,111,2,1244,732,805,167,330,212,853,102,348,776,53,492,365,694,405,73,105,669,140,270,86,266,312,489,865,131,185,262,116","113,1144,222,221,338,343,352,163,155,245,395,192,568,325,48,322,58,85,727,111,2,1244,732,805,167,330,212,853,102,348,776,53,492,365,694,405,73,105,669,140,270,86,266,312,489,865,131,185,262,1591","sync_113,sync_1144,sync_222,sync_221,sync_338,sync_343,sync_352,sync_163,sync_155,sync_245,sync_395,sync_192,sync_568,sync_325,sync_48,sync_322,sync_58,sync_85,sync_727,sync_111,sync_2,sync_1244,sync_732,sync_805,sync_167,sync_330,sync_212,sync_853,sync_102,sync_348,sync_776,sync_53,sync_492,sync_365,sync_694,sync_405,sync_73,sync_105,sync_669,sync_140,sync_270,sync_86,sync_266,sync_312,sync_489,sync_865,sync_131,sync_185,sync_262,add_1591,del_116",1,None,None,None,2.332,None,411,116,None,1,"411,1328,227,849,734","116,720,5,185,131",None,1.0,"411,1328,227,849,734,358,1015,977,29,356","116,720,5,185,131,512,326,262,752,140",None,1.0,"411,1328,227,849,734,358,1015,977,29,356,555,383,176,1075,141,601,648,569,466,17","116,720,5,185,131,512,326,262,752,140,2,270,716,961,281,405,492,891,667,882",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
23,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
24,targeted_uncategorized,None,"391,234,599,928,292,544,123,47,1010,314,759,66,821,832,1325,386,4,80,183,470,10,50,89,503,278,186,548,40,13,158,931,178,131,270,60,502,596,1060,771,1234,961,94,39,237,1,200,84,264,76,941","391,234,599,928,292,544,123,47,1010,314,759,66,821,832,1325,386,4,80,183,470,10,50,89,503,278,186,548,40,13,158,931,178,131,270,60,502,596,1060,771,1234,961,94,39,237,1,200,84,264,76,1479",None,1,None,None,207.881,None,None,None,None,411,1282,411,1,0,"411,264,1479,349,378","1282,752,492,756,5","411,411,411,411,411",1.0,0.0,"411,264,1479,349,378,942,611,857,734,17","1282,752,492,756,5,547,569,476,347,281","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,264,1479,349,378,942,611,857,734,17,746,84,666,450,1649,72,813,424,990,408","1282,752,492,756,5,547,569,476,347,281,804,819,405,158,653,73,512,2,206,244","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"391,234,599,928,292,544,123,47,1010,314,759,66,821,832,1325,386,4,80,183,470,10,50,89,503,278,186,548,40,13,158,931,178,131,270,60,502,596,1060,771,1234,961,94,39,237,1,200,84,264,76,941","391,234,599,928,292,544,123,47,1010,314,759,66,821,832,1325,386,4,80,183,470,10,50,89,503,278,186,548,40,13,158,931,178,131,270,60,502,596,1060,771,1234,961,94,39,237,1,200,84,264,76,1479","sync_391,sync_234,sync_599,sync_928,sync_292,sync_544,sync_123,sync_47,sync_1010,sync_314,sync_759,sync_66,sync_821,sync_832,sync_1325,sync_386,sync_4,sync_80,sync_183,sync_470,sync_10,sync_50,sync_89,sync_503,sync_278,sync_186,sync_548,sync_40,sync_13,sync_158,sync_931,sync_178,sync_131,sync_270,sync_60,sync_502,sync_596,sync_1060,sync_771,sync_1234,sync_961,sync_94,sync_39,sync_237,sync_1,sync_200,sync_84,sync_264,sync_76,add_1479,del_941",1,None,None,None,2.605,None,411,1282,None,1,"411,264,1479,349,378","1282,752,492,756,5",None,1.0,"411,264,1479,349,378,942,611,857,734,17","1282,752,492,756,5,547,569,476,347,281",None,1.0,"411,264,1479,349,378,942,611,857,734,17,746,84,666,450,1649,72,813,424,990,408","1282,752,492,756,5,547,569,476,347,281,804,819,405,158,653,73,512,2,206,244",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
25,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
26,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
27,targeted_uncategorized,None,"673,210,733,6,240,149,82,1402,332,61,1024,502,961,428,281,1373,641,1514,253,600,109,1150,298,162,500,352,37,201,114,735,542,981,357,495,535,624,1454,863,135,73,404,115,173,740,683,1542,91,833,743,670","673,210,733,6,240,149,82,1402,332,61,1024,502,961,428,281,1373,641,1514,253,600,109,1150,298,162,500,535,37,201,114,735,542,981,357,495,535,624,1454,863,135,73,404,115,173,740,683,1542,91,833,743,1479",None,2,None,None,205.931,None,None,None,None,411,1212,411,1,0,"411,1558,1462,1134,942","1212,992,60,840,1060","411,411,411,411,411",1.0,0.0,"411,1558,1462,1134,942,1479,384,1374,857,570","1212,992,60,840,1060,379,1395,670,521,736","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1558,1462,1134,942,1479,384,1374,857,570,47,511,1458,775,286,1272,400,734,1358,353","1212,992,60,840,1060,379,1395,670,521,736,914,244,438,1339,809,843,165,1057,263,584","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"673,210,733,6,240,149,82,1402,332,61,1024,502,961,428,281,1373,641,1514,253,600,109,1150,298,162,500,352,37,201,114,735,542,981,357,495,535,624,1454,863,135,73,404,115,173,740,683,1542,91,833,743,670","673,210,733,6,240,149,82,1402,332,61,1024,502,961,428,281,1373,641,1514,253,600,109,1150,298,162,500,352,37,201,114,735,542,981,357,495,535,624,1454,863,135,73,404,115,173,740,683,1542,91,833,743,1277","sync_673,sync_210,sync_733,sync_6,sync_240,sync_149,sync_82,sync_1402,sync_332,sync_61,sync_1024,sync_502,sync_961,sync_428,sync_281,sync_1373,sync_641,sync_1514,sync_253,sync_600,sync_109,sync_1150,sync_298,sync_162,sync_500,sync_352,sync_37,sync_201,sync_114,sync_735,sync_542,sync_981,sync_357,sync_495,sync_535,sync_624,sync_1454,sync_863,sync_135,sync_73,sync_404,sync_115,sync_173,sync_740,sync_683,sync_1542,sync_91,sync_833,sync_743,add_1277,del_670",1,None,None,None,2.473,None,411,1212,None,1,"411,1187,293,458,736","1212,992,60,840,1060",None,1.0,"411,1187,293,458,736,1196,874,389,1106,209","1212,992,60,840,1060,379,1395,670,521,736",None,1.0,"411,1187,293,458,736,1196,874,389,1106,209,227,277,857,300,1269,1229,943,795,480,1134","1212,992,60,840,1060,379,1395,670,521,736,914,244,438,1339,809,843,165,1057,263,584",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
28,targeted_uncategorized,None,"162,55,457,209,63,220,699,427,1408,1488,1576,68,909,159,770,524,705,805,117,956,612,623,1235,474,67,268,752,270,76,151,299,254,896,901,972,533,544,416,517,191,1071,2,5,407,185,23,369,1220,759,927","162,55,457,209,63,220,699,427,1408,1488,1576,68,909,159,770,524,705,805,117,956,612,623,1235,474,67,268,752,270,76,191,299,254,896,901,972,533,544,416,517,151,1071,2,5,407,185,23,369,1220,759,1558",None,3,None,None,204.082,None,None,None,None,411,1238,411,1,0,"411,1076,1273,1428,1423","1238,1184,831,220,528","411,411,411,411,411",1.0,0.0,"411,1076,1273,1428,1423,1558,206,191,746,942","1238,1184,831,220,528,699,451,1019,1235,1229","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,1076,1273,1428,1423,1558,206,191,746,942,1019,1055,1120,227,1215,417,1387,828,1075,585","1238,1184,831,220,528,699,451,1019,1235,1229,438,15,995,927,26,544,418,297,147,1063","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"162,55,457,209,63,220,699,427,1408,1488,1576,68,909,159,770,524,705,805,117,956,612,623,1235,474,67,268,752,270,76,151,299,254,896,901,972,533,544,416,517,191,1071,2,5,407,185,23,369,1220,759,927","162,55,457,209,63,220,699,427,1408,1488,1576,68,909,159,770,524,705,805,117,956,612,623,1235,474,67,268,752,270,76,151,299,254,896,901,972,533,544,416,517,191,1071,2,5,407,185,23,369,1220,759,1558","sync_162,sync_55,sync_457,sync_209,sync_63,sync_220,sync_699,sync_427,sync_1408,sync_1488,sync_1576,sync_68,sync_909,sync_159,sync_770,sync_524,sync_705,sync_805,sync_117,sync_956,sync_612,sync_623,sync_1235,sync_474,sync_67,sync_268,sync_752,sync_270,sync_76,sync_151,sync_299,sync_254,sync_896,sync_901,sync_972,sync_533,sync_544,sync_416,sync_517,sync_191,sync_1071,sync_2,sync_5,sync_407,sync_185,sync_23,sync_369,sync_1220,sync_759,add_1558,del_927",1,None,None,None,2.341,None,411,1238,None,1,"411,1076,1273,1423,1428","1238,1184,831,220,528",None,1.0,"411,1076,1273,1423,1428,1558,942,746,1019,206","1238,1184,831,220,528,699,451,1019,1235,1229",None,1.0,"411,1076,1273,1423,1428,1558,942,746,1019,206,191,1055,1120,828,227,1075,1215,585,148,417","1238,1184,831,220,528,699,451,1019,1235,1229,438,15,995,927,26,544,418,297,147,1063",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
29,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
30,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
31,targeted_uncategorized,None,"773,311,611,948,700,641,255,1180,243,281,316,367,101,477,536,155,915,752,100,720,326,357,12,121,182,355,73,295,868,158,649,278,178,378,555,424,272,212,731,696,694,25,240,50,33,285,548,184,1614,131","773,311,611,948,460,641,255,1180,243,281,316,367,101,477,536,155,915,752,100,720,326,357,12,121,182,355,73,295,868,158,649,278,178,100,555,424,272,212,731,355,694,25,240,50,33,285,548,184,1614,1558",None,4,None,None,204.896,None,None,None,None,411,720,411,1,0,"411,746,191,227,272","720,1434,185,131,5","411,411,411,411,411",1.0,0.0,"411,746,191,227,272,417,443,1055,649,914","720,1434,185,131,5,116,326,512,752,105","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,746,191,227,272,417,443,1055,649,914,1574,1192,1139,17,1558,424,206,751,585,304","720,1434,185,131,5,116,326,512,752,105,398,281,262,808,2,158,631,140,653,492","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"773,311,611,948,700,641,255,1180,243,281,316,367,101,477,536,155,915,752,100,720,326,357,12,121,182,355,73,295,868,158,649,278,178,378,555,424,272,212,731,696,694,25,240,50,33,285,548,184,1614,131","773,311,611,948,700,641,255,1180,243,281,316,367,101,477,536,155,915,752,100,720,326,357,12,121,182,355,73,295,868,158,649,278,178,378,555,424,272,212,731,696,694,25,240,50,33,285,548,184,1614,1558","sync_773,sync_311,sync_611,sync_948,sync_700,sync_641,sync_255,sync_1180,sync_243,sync_281,sync_316,sync_367,sync_101,sync_477,sync_536,sync_155,sync_915,sync_752,sync_100,sync_720,sync_326,sync_357,sync_12,sync_121,sync_182,sync_355,sync_73,sync_295,sync_868,sync_158,sync_649,sync_278,sync_178,sync_378,sync_555,sync_424,sync_272,sync_212,sync_731,sync_696,sync_694,sync_25,sync_240,sync_50,sync_33,sync_285,sync_548,sync_184,sync_1614,add_1558,del_131",1,None,None,None,2.44,None,411,720,None,1,"411,746,191,1574,272","720,1434,185,131,5",None,1.0,"411,746,191,1574,272,1055,417,649,17,227","720,1434,185,131,5,116,326,512,752,105",None,1.0,"411,746,191,1574,272,1055,417,649,17,227,443,1558,914,1139,424,1192,1553,1621,491,1109","720,1434,185,131,5,116,326,512,752,105,398,281,262,808,2,158,631,140,653,492",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
32,targeted_uncategorized,None,"340,178,232,53,151,469,569,1014,162,457,147,148,377,358,83,15,96,210,351,252,41,405,361,336,262,623,673,290,334,1,158,102,720,119,192,11,472,326,716,188,1168,579","340,178,232,53,151,469,569,1014,162,457,147,148,377,358,83,15,96,210,351,252,41,405,361,336,262,623,673,290,334,1,158,102,720,119,192,11,472,326,716,188,1168,1649",None,1,None,None,200.796,None,None,None,None,411,176,411,1,0,"411,187,409,348,950","176,579,96,1117,843","411,411,411,411,411",1.0,0.0,"411,187,409,348,950,362,678,298,257,162","176,579,96,1117,843,960,891,52,270,840","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,187,409,348,950,362,678,298,257,162,261,101,157,1403,278,768,562,237,37,32","176,579,96,1117,843,960,891,52,270,840,215,631,882,1403,262,131,293,1169,326,667","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"340,178,232,53,151,469,569,1014,162,457,147,148,377,358,83,15,96,210,351,252,41,405,361,336,262,623,673,290,334,1,158,102,720,119,192,11,472,326,716,188,1168,579","340,178,232,53,151,469,569,1014,162,457,147,148,377,358,83,15,96,210,351,252,41,405,361,336,262,623,673,290,334,1,158,102,720,119,192,11,472,326,716,188,1168,1649,-1,-1,-1,-1,-1,-1,-1,-1","sync_340,sync_178,sync_232,sync_53,sync_151,sync_469,sync_569,sync_1014,sync_162,sync_457,sync_147,sync_148,sync_377,sync_358,sync_83,sync_15,sync_96,sync_210,sync_351,sync_252,sync_41,sync_405,sync_361,sync_336,sync_262,sync_623,sync_673,sync_290,sync_334,sync_1,sync_158,sync_102,sync_720,sync_119,sync_192,sync_11,sync_472,sync_326,sync_716,sync_188,sync_1168,add_1649,del_579",1,None,None,None,2.364,None,411,176,None,1,"411,187,409,348,950","176,579,96,1117,843",None,1.0,"411,187,409,348,950,362,678,298,257,162","176,579,96,1117,843,960,891,52,270,840",None,1.0,"411,187,409,348,950,362,678,298,257,162,261,101,157,1403,278,768,562,237,37,32","176,579,96,1117,843,960,891,52,270,840,215,631,882,1403,262,131,293,1169,326,667",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
33,targeted_uncategorized,None,"201,641,542,175,186,661,357,242,276,298,119,274,348,126,138,210,390,53,92,358,308,647,455,27,102,58,674,1007,239,356,807,95,261,624,837,823,768,352,162,113,241,767,720,843,2,140,1121,142,199,176","201,641,542,175,186,661,357,242,276,298,119,274,348,126,138,210,390,53,92,358,308,647,455,27,102,58,674,1007,239,356,807,95,261,624,837,203,768,352,162,113,241,767,720,843,424,140,1121,142,199,1591",None,3,None,None,205.15,None,None,None,None,411,176,411,1,0,"411,734,1075,1015,227","176,96,332,1024,861","411,411,411,411,411",1.0,0.0,"411,734,1075,1015,227,358,239,601,278,103","176,96,332,1024,861,61,405,1003,275,467","411,411,411,411,411,411,411,411,411,411",1.0,0.0,"411,734,1075,1015,227,358,239,601,278,103,1591,472,400,1314,149,72,1057,29,54,1328","176,96,332,1024,861,61,405,1003,275,467,118,815,1579,99,361,823,959,145,73,44","411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411",1.0,0.0,"(None, 10, 0)",None,None,"201,641,542,175,186,661,357,242,276,298,119,274,348,126,138,210,390,53,92,358,308,647,455,27,102,58,674,1007,239,356,807,95,261,624,837,823,768,352,162,113,241,767,720,843,2,140,1121,142,199,176","201,641,542,175,186,661,357,242,276,298,119,274,348,126,138,210,390,53,92,358,308,647,455,27,102,58,674,1007,239,356,807,95,261,624,837,823,768,352,162,113,241,767,720,843,2,140,1121,142,199,1591","sync_201,sync_641,sync_542,sync_175,sync_186,sync_661,sync_357,sync_242,sync_276,sync_298,sync_119,sync_274,sync_348,sync_126,sync_138,sync_210,sync_390,sync_53,sync_92,sync_358,sync_308,sync_647,sync_455,sync_27,sync_102,sync_58,sync_674,sync_1007,sync_239,sync_356,sync_807,sync_95,sync_261,sync_624,sync_837,sync_823,sync_768,sync_352,sync_162,sync_113,sync_241,sync_767,sync_720,sync_843,sync_2,sync_140,sync_1121,sync_142,sync_199,add_1591,del_176",1,None,None,None,2.368,None,411,176,None,1,"411,1075,734,1015,227","176,96,332,1024,861",None,1.0,"411,1075,734,1015,227,358,1314,239,278,103","176,96,332,1024,861,61,405,1003,275,467",None,1.0,"411,1075,734,1015,227,358,1314,239,278,103,1057,601,472,149,72,1591,400,29,940,523","176,96,332,1024,861,61,405,1003,275,467,118,815,1579,99,361,823,959,145,73,44",None,1.0,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",
34,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
35,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
36,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
37,targeted_uncategorized,None,None,None,None,None,None,None,None,None,None,None,None,None,None,411,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,"(None, 10, 0)",None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,True,SASRec,ml-100k,411,8192,10,0,0.5,"('replace', 'swap', 'add', 'delete', 'shuffle', 'reverse')",True,0.5,0.7,1,"(1, 1, 1)",targeted_uncategorized,True,0.5,"Sun, 09 Feb 2025 18:10:46",EmptyDatasetError
